,Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Return Rate,Monthly,Net Revenue
210,2020-04-06,Fish Oil,Omega,152,42.83,6510.16,0.06,0,USA,Amazon,0.0,2020-04,6510.16
211,2020-04-06,Multivitamin,Vitamin,171,35.3,6036.3,0.06,0,USA,Amazon,0.0,2020-04,6036.3
212,2020-04-06,Pre-Workout,Performance,116,53.34,6187.44,0.07,3,UK,Walmart,0.02586206896551724,2020-04,6038.6214
213,2020-04-06,BCAA,Amino Acid,153,39.0,5967.0,0.13,2,USA,Walmart,0.013071895424836602,2020-04,5899.14
214,2020-04-06,Creatine,Performance,142,54.7,7767.4,0.24,3,USA,Walmart,0.02112676056338028,2020-04,7642.683999999999
215,2020-04-06,Zinc,Mineral,147,33.82,4971.54,0.12,0,Canada,Amazon,0.0,2020-04,4971.54
216,2020-04-06,Collagen Peptides,Protein,153,26.58,4066.74,0.21,0,Canada,iHerb,0.0,2020-04,4066.74
217,2020-04-06,Magnesium,Mineral,127,57.04,7244.08,0.13,1,Canada,iHerb,0.007874015748031496,2020-04,7194.4552
218,2020-04-06,Ashwagandha,Herbal,162,26.61,4310.82,0.17,2,Canada,Amazon,0.012345679012345678,2020-04,4266.6474
219,2020-04-06,Melatonin,Sleep Aid,156,53.79,8391.24,0.13,1,USA,iHerb,0.00641025641025641,2020-04,8344.4427
220,2020-04-06,Biotin,Vitamin,147,16.39,2409.33,0.19,0,UK,Amazon,0.0,2020-04,2409.33
221,2020-04-06,Green Tea Extract,Fat Burner,147,12.73,1871.31,0.24,0,UK,Walmart,0.0,2020-04,1871.31
222,2020-04-06,Iron Supplement,Mineral,143,21.52,3077.36,0.0,2,USA,Amazon,0.013986013986013986,2020-04,3034.32
223,2020-04-06,Electrolyte Powder,Hydration,185,43.15,7982.75,0.19,3,UK,iHerb,0.016216216216216217,2020-04,7877.8955
224,2020-04-13,Whey Protein,Protein,147,26.26,3860.22,0.18,2,Canada,Walmart,0.013605442176870748,2020-04,3817.1535999999996
225,2020-04-13,Vitamin C,Vitamin,137,55.1,7548.7,0.2,4,USA,Walmart,0.029197080291970802,2020-04,7372.38
226,2020-04-13,Fish Oil,Omega,160,39.53,6324.8,0.17,0,USA,iHerb,0.0,2020-04,6324.8
227,2020-04-13,Multivitamin,Vitamin,151,18.37,2773.87,0.2,2,USA,Amazon,0.013245033112582781,2020-04,2744.478
228,2020-04-13,Pre-Workout,Performance,178,23.27,4142.06,0.15,1,USA,Amazon,0.0056179775280898875,2020-04,4122.280500000001
229,2020-04-13,BCAA,Amino Acid,158,15.13,2390.54,0.13,1,Canada,iHerb,0.006329113924050633,2020-04,2377.3768999999998
230,2020-04-13,Creatine,Performance,145,51.38,7450.1,0.17,2,UK,Walmart,0.013793103448275862,2020-04,7364.809200000001
231,2020-04-13,Zinc,Mineral,149,44.73,6664.77,0.18,3,Canada,Amazon,0.020134228187919462,2020-04,6554.734200000001
232,2020-04-13,Collagen Peptides,Protein,142,19.76,2805.92,0.09,1,USA,Amazon,0.007042253521126761,2020-04,2787.9384
233,2020-04-13,Magnesium,Mineral,157,38.1,5981.7,0.24,1,UK,iHerb,0.006369426751592357,2020-04,5952.744
234,2020-04-13,Ashwagandha,Herbal,146,49.31,7199.26,0.18,1,Canada,iHerb,0.00684931506849315,2020-04,7158.8258000000005
235,2020-04-13,Melatonin,Sleep Aid,140,50.86,7120.4,0.14,4,Canada,Walmart,0.02857142857142857,2020-04,6945.4416
236,2020-04-13,Biotin,Vitamin,123,45.92,5648.16,0.22,0,UK,Amazon,0.0,2020-04,5648.16
237,2020-04-13,Green Tea Extract,Fat Burner,162,29.83,4832.46,0.03,3,USA,Amazon,0.018518518518518517,2020-04,4745.6547
238,2020-04-13,Iron Supplement,Mineral,136,24.5,3332.0,0.22,2,Canada,Walmart,0.014705882352941176,2020-04,3293.78
239,2020-04-13,Electrolyte Powder,Hydration,162,41.24,6680.88,0.14,3,USA,Walmart,0.018518518518518517,2020-04,6574.4808
240,2020-04-20,Whey Protein,Protein,169,43.7,7385.3,0.01,2,USA,Walmart,0.011834319526627219,2020-04,7298.774
241,2020-04-20,Vitamin C,Vitamin,142,27.65,3926.3,0.16,1,Canada,iHerb,0.007042253521126761,2020-04,3903.074
242,2020-04-20,Fish Oil,Omega,159,13.42,2133.78,0.2,1,UK,iHerb,0.006289308176100629,2020-04,2123.0440000000003
243,2020-04-20,Multivitamin,Vitamin,148,26.62,3939.76,0.01,1,USA,Amazon,0.006756756756756757,2020-04,3913.4062000000004
244,2020-04-20,Pre-Workout,Performance,176,43.57,7668.32,0.16,1,USA,Walmart,0.005681818181818182,2020-04,7631.7212
245,2020-04-20,BCAA,Amino Acid,147,15.07,2215.29,0.07,1,USA,iHerb,0.006802721088435374,2020-04,2201.2749
246,2020-04-20,Creatine,Performance,148,13.38,1980.24,0.13,0,Canada,Walmart,0.0,2020-04,1980.24
247,2020-04-20,Zinc,Mineral,188,30.18,5673.84,0.18,2,USA,iHerb,0.010638297872340425,2020-04,5624.3448
248,2020-04-20,Collagen Peptides,Protein,147,29.88,4392.36,0.07,0,USA,iHerb,0.0,2020-04,4392.36
249,2020-04-20,Magnesium,Mineral,149,24.37,3631.13,0.16,4,USA,Amazon,0.026845637583892617,2020-04,3549.2468
250,2020-04-20,Ashwagandha,Herbal,154,13.78,2122.12,0.24,1,Canada,Amazon,0.006493506493506494,2020-04,2111.6472
251,2020-04-20,Melatonin,Sleep Aid,130,41.18,5353.4,0.16,0,USA,Amazon,0.0,2020-04,5353.4
252,2020-04-20,Biotin,Vitamin,141,45.33,6391.53,0.15,1,UK,Amazon,0.0070921985815602835,2020-04,6352.9995
253,2020-04-20,Green Tea Extract,Fat Burner,141,53.3,7515.3,0.24,0,UK,Amazon,0.0,2020-04,7515.3
254,2020-04-20,Iron Supplement,Mineral,159,20.13,3200.67,0.15,2,USA,iHerb,0.012578616352201259,2020-04,3166.449
255,2020-04-20,Electrolyte Powder,Hydration,157,10.77,1690.89,0.15,1,UK,Amazon,0.006369426751592357,2020-04,1681.7355
256,2020-04-27,Whey Protein,Protein,148,29.95,4432.6,0.21,0,USA,Amazon,0.0,2020-04,4432.6
257,2020-04-27,Vitamin C,Vitamin,131,31.68,4150.08,0.02,2,USA,iHerb,0.015267175572519083,2020-04,4087.9872
258,2020-04-27,Fish Oil,Omega,170,22.94,3899.8,0.11,2,Canada,iHerb,0.011764705882352941,2020-04,3858.9668
259,2020-04-27,Multivitamin,Vitamin,154,22.1,3403.4,0.18,0,USA,Walmart,0.0,2020-04,3403.4
260,2020-04-27,Pre-Workout,Performance,138,46.94,6477.72,0.0,0,UK,Walmart,0.0,2020-04,6477.72
261,2020-04-27,BCAA,Amino Acid,139,22.38,3110.82,0.02,1,USA,Walmart,0.007194244604316547,2020-04,3088.8876
262,2020-04-27,Creatine,Performance,159,43.64,6938.76,0.02,4,Canada,Amazon,0.025157232704402517,2020-04,6767.6912
263,2020-04-27,Zinc,Mineral,164,51.15,8388.6,0.23,2,USA,iHerb,0.012195121951219513,2020-04,8309.829
264,2020-04-27,Collagen Peptides,Protein,138,47.14,6505.32,0.18,1,UK,iHerb,0.007246376811594203,2020-04,6466.6651999999995
265,2020-04-27,Magnesium,Mineral,127,56.04,7117.08,0.15,1,Canada,Walmart,0.007874015748031496,2020-04,7069.446
266,2020-04-27,Ashwagandha,Herbal,141,54.77,7722.57,0.17,2,UK,Walmart,0.014184397163120567,2020-04,7631.6518
267,2020-04-27,Melatonin,Sleep Aid,148,22.42,3318.16,0.18,1,Canada,Walmart,0.006756756756756757,2020-04,3299.7756
268,2020-04-27,Biotin,Vitamin,148,56.81,8407.88,0.02,3,UK,Walmart,0.02027027027027027,2020-04,8240.8586
269,2020-04-27,Green Tea Extract,Fat Burner,142,11.1,1576.2,0.08,1,Canada,iHerb,0.007042253521126761,2020-04,1565.988
270,2020-04-27,Iron Supplement,Mineral,124,56.36,6988.64,0.03,2,Canada,Walmart,0.016129032258064516,2020-04,6879.301600000001
271,2020-04-27,Electrolyte Powder,Hydration,147,23.01,3382.47,0.04,0,Canada,iHerb,0.0,2020-04,3382.47
272,2020-05-04,Whey Protein,Protein,127,43.21,5487.67,0.22,2,Canada,iHerb,0.015748031496062992,2020-05,5420.2624
273,2020-05-04,Vitamin C,Vitamin,157,24.46,3840.22,0.08,1,UK,iHerb,0.006369426751592357,2020-05,3817.7167999999997
274,2020-05-04,Fish Oil,Omega,150,27.84,4176.0,0.09,3,Canada,iHerb,0.02,2020-05,4099.9968
275,2020-05-04,Multivitamin,Vitamin,161,55.69,8966.09,0.24,1,UK,Walmart,0.006211180124223602,2020-05,8923.7656
276,2020-05-04,Pre-Workout,Performance,145,57.06,8273.7,0.22,0,Canada,iHerb,0.0,2020-05,8273.7
277,2020-05-04,BCAA,Amino Acid,146,35.16,5133.36,0.05,3,Canada,iHerb,0.02054794520547945,2020-05,5033.1539999999995
278,2020-05-04,Creatine,Performance,156,52.94,8258.64,0.19,1,Canada,Amazon,0.00641025641025641,2020-05,8215.7586
279,2020-05-04,Zinc,Mineral,154,43.68,6726.72,0.04,2,Canada,iHerb,0.012987012987012988,2020-05,6642.8544
280,2020-05-04,Collagen Peptides,Protein,140,18.26,2556.4,0.0,2,UK,iHerb,0.014285714285714285,2020-05,2519.88
281,2020-05-04,Magnesium,Mineral,159,18.07,2873.13,0.02,0,UK,iHerb,0.0,2020-05,2873.13
282,2020-05-04,Ashwagandha,Herbal,140,15.27,2137.8,0.06,1,UK,Walmart,0.007142857142857143,2020-05,2123.4462000000003
283,2020-05-04,Melatonin,Sleep Aid,154,12.89,1985.06,0.1,1,Canada,iHerb,0.006493506493506494,2020-05,1973.4589999999998
284,2020-05-04,Biotin,Vitamin,154,30.79,4741.66,0.11,1,USA,Amazon,0.006493506493506494,2020-05,4714.256899999999
285,2020-05-04,Green Tea Extract,Fat Burner,157,18.58,2917.06,0.13,1,USA,iHerb,0.006369426751592357,2020-05,2900.8954
286,2020-05-04,Iron Supplement,Mineral,166,36.63,6080.58,0.03,2,USA,iHerb,0.012048192771084338,2020-05,6009.5178
287,2020-05-04,Electrolyte Powder,Hydration,133,17.14,2279.62,0.17,0,USA,Amazon,0.0,2020-05,2279.62
288,2020-05-11,Whey Protein,Protein,146,20.22,2952.12,0.13,1,Canada,iHerb,0.00684931506849315,2020-05,2934.5286
289,2020-05-11,Vitamin C,Vitamin,127,38.03,4829.81,0.16,2,USA,Amazon,0.015748031496062992,2020-05,4765.9196
290,2020-05-11,Fish Oil,Omega,141,46.17,6509.97,0.13,3,UK,iHerb,0.02127659574468085,2020-05,6389.4663
291,2020-05-11,Multivitamin,Vitamin,163,34.25,5582.75,0.08,3,Canada,Amazon,0.018404907975460124,2020-05,5488.22
292,2020-05-11,Pre-Workout,Performance,148,52.75,7807.0,0.22,1,Canada,Amazon,0.006756756756756757,2020-05,7765.855
293,2020-05-11,BCAA,Amino Acid,128,50.18,6423.04,0.23,0,USA,Walmart,0.0,2020-05,6423.04
294,2020-05-11,Creatine,Performance,127,29.47,3742.69,0.14,4,Canada,iHerb,0.031496062992125984,2020-05,3641.3132
295,2020-05-11,Zinc,Mineral,127,13.71,1741.17,0.09,2,USA,Walmart,0.015748031496062992,2020-05,1716.2178000000001
296,2020-05-11,Collagen Peptides,Protein,152,21.01,3193.52,0.09,1,Canada,iHerb,0.006578947368421052,2020-05,3174.4009
297,2020-05-11,Magnesium,Mineral,127,33.21,4217.67,0.18,2,USA,iHerb,0.015748031496062992,2020-05,4163.2056
298,2020-05-11,Ashwagandha,Herbal,158,20.88,3299.04,0.17,1,Canada,Amazon,0.006329113924050633,2020-05,3281.7096
299,2020-05-11,Melatonin,Sleep Aid,160,13.32,2131.2,0.19,2,Canada,iHerb,0.0125,2020-05,2109.6216
300,2020-05-11,Biotin,Vitamin,161,50.15,8074.15,0.13,0,Canada,Walmart,0.0,2020-05,8074.15
301,2020-05-11,Green Tea Extract,Fat Burner,156,47.11,7349.16,0.04,0,Canada,iHerb,0.0,2020-05,7349.16
302,2020-05-11,Iron Supplement,Mineral,168,55.41,9308.88,0.19,2,USA,Walmart,0.011904761904761904,2020-05,9219.1158
303,2020-05-11,Electrolyte Powder,Hydration,156,38.94,6074.64,0.16,0,UK,iHerb,0.0,2020-05,6074.64
304,2020-05-18,Whey Protein,Protein,149,23.55,3508.95,0.05,1,USA,iHerb,0.006711409395973154,2020-05,3486.5775
305,2020-05-18,Vitamin C,Vitamin,140,31.24,4373.6,0.23,1,USA,iHerb,0.007142857142857143,2020-05,4349.5452000000005
306,2020-05-18,Fish Oil,Omega,138,44.81,6183.78,0.1,2,Canada,Amazon,0.014492753623188406,2020-05,6103.121999999999
307,2020-05-18,Multivitamin,Vitamin,156,23.6,3681.6,0.17,1,Canada,iHerb,0.00641025641025641,2020-05,3662.0119999999997
308,2020-05-18,Pre-Workout,Performance,175,26.23,4590.25,0.07,1,Canada,iHerb,0.005714285714285714,2020-05,4565.8561
309,2020-05-18,BCAA,Amino Acid,157,39.77,6243.89,0.07,2,UK,Amazon,0.012738853503184714,2020-05,6169.9178
310,2020-05-18,Creatine,Performance,162,48.04,7782.48,0.05,0,Canada,Walmart,0.0,2020-05,7782.48
311,2020-05-18,Zinc,Mineral,157,31.62,4964.34,0.01,1,Canada,Amazon,0.006369426751592357,2020-05,4933.0362000000005
312,2020-05-18,Collagen Peptides,Protein,140,11.95,1673.0,0.17,1,UK,iHerb,0.007142857142857143,2020-05,1663.0815
313,2020-05-18,Magnesium,Mineral,168,26.26,4411.68,0.23,6,Canada,iHerb,0.03571428571428571,2020-05,4290.3588
314,2020-05-18,Ashwagandha,Herbal,163,22.45,3659.35,0.14,0,Canada,Walmart,0.0,2020-05,3659.35
315,2020-05-18,Melatonin,Sleep Aid,144,50.33,7247.52,0.21,6,USA,Amazon,0.041666666666666664,2020-05,7008.955800000001
316,2020-05-18,Biotin,Vitamin,140,30.56,4278.4,0.03,0,UK,iHerb,0.0,2020-05,4278.4
317,2020-05-18,Green Tea Extract,Fat Burner,145,38.31,5554.95,0.08,2,UK,Walmart,0.013793103448275862,2020-05,5484.4596
318,2020-05-18,Iron Supplement,Mineral,140,48.22,6750.8,0.16,2,Canada,Amazon,0.014285714285714285,2020-05,6669.7904
319,2020-05-18,Electrolyte Powder,Hydration,154,41.23,6349.42,0.22,2,USA,iHerb,0.012987012987012988,2020-05,6285.1012
320,2020-05-25,Whey Protein,Protein,160,45.37,7259.2,0.1,1,UK,Amazon,0.00625,2020-05,7218.367
321,2020-05-25,Vitamin C,Vitamin,153,56.46,8638.38,0.09,1,UK,iHerb,0.006535947712418301,2020-05,8587.0014
322,2020-05-25,Fish Oil,Omega,162,39.66,6424.92,0.01,1,Canada,Amazon,0.006172839506172839,2020-05,6385.6566
323,2020-05-25,Multivitamin,Vitamin,156,28.66,4470.96,0.24,0,UK,Amazon,0.0,2020-05,4470.96
324,2020-05-25,Pre-Workout,Performance,150,44.86,6729.0,0.16,1,Canada,Amazon,0.006666666666666667,2020-05,6691.3176
325,2020-05-25,BCAA,Amino Acid,136,39.97,5435.92,0.04,2,Canada,Walmart,0.014705882352941176,2020-05,5359.1776
326,2020-05-25,Creatine,Performance,148,51.87,7676.76,0.04,0,UK,iHerb,0.0,2020-05,7676.76
327,2020-05-25,Zinc,Mineral,161,44.98,7241.78,0.21,3,UK,Amazon,0.018633540372670808,2020-05,7135.1774
328,2020-05-25,Collagen Peptides,Protein,150,17.68,2652.0,0.14,1,UK,Amazon,0.006666666666666667,2020-05,2636.7952
329,2020-05-25,Magnesium,Mineral,171,39.64,6778.44,0.09,0,Canada,Walmart,0.0,2020-05,6778.44
330,2020-05-25,Ashwagandha,Herbal,129,54.05,6972.45,0.22,2,USA,iHerb,0.015503875968992248,2020-05,6888.132
331,2020-05-25,Melatonin,Sleep Aid,139,54.3,7547.7,0.05,2,USA,Amazon,0.014388489208633094,2020-05,7444.53
332,2020-05-25,Biotin,Vitamin,142,59.86,8500.12,0.01,3,UK,iHerb,0.02112676056338028,2020-05,8322.3358
333,2020-05-25,Green Tea Extract,Fat Burner,149,13.12,1954.88,0.08,0,UK,Walmart,0.0,2020-05,1954.88
334,2020-05-25,Iron Supplement,Mineral,130,13.55,1761.5,0.05,0,Canada,Amazon,0.0,2020-05,1761.5
335,2020-05-25,Electrolyte Powder,Hydration,149,15.05,2242.45,0.04,0,UK,Amazon,0.0,2020-05,2242.45
336,2020-06-01,Whey Protein,Protein,142,26.31,3736.02,0.07,0,USA,iHerb,0.0,2020-06,3736.02
337,2020-06-01,Vitamin C,Vitamin,134,27.77,3721.18,0.17,0,UK,Walmart,0.0,2020-06,3721.18
338,2020-06-01,Fish Oil,Omega,139,17.35,2411.65,0.09,3,USA,iHerb,0.02158273381294964,2020-06,2364.2845
339,2020-06-01,Multivitamin,Vitamin,136,34.23,4655.28,0.08,1,Canada,Amazon,0.007352941176470588,2020-06,4623.7883999999995
340,2020-06-01,Pre-Workout,Performance,162,39.03,6322.86,0.13,0,USA,Amazon,0.0,2020-06,6322.86
341,2020-06-01,BCAA,Amino Acid,154,34.39,5296.06,0.02,1,Canada,Walmart,0.006493506493506494,2020-06,5262.357800000001
342,2020-06-01,Creatine,Performance,143,12.85,1837.55,0.1,1,Canada,iHerb,0.006993006993006993,2020-06,1825.985
343,2020-06-01,Zinc,Mineral,158,43.36,6850.88,0.19,3,Canada,Walmart,0.0189873417721519,2020-06,6745.5152
344,2020-06-01,Collagen Peptides,Protein,143,52.01,7437.43,0.25,3,UK,iHerb,0.02097902097902098,2020-06,7320.4075
345,2020-06-01,Magnesium,Mineral,145,34.47,4998.15,0.19,1,Canada,iHerb,0.006896551724137931,2020-06,4970.2293
346,2020-06-01,Ashwagandha,Herbal,149,28.07,4182.43,0.21,1,Canada,Amazon,0.006711409395973154,2020-06,4160.2547
347,2020-06-01,Melatonin,Sleep Aid,144,48.12,6929.28,0.03,0,Canada,iHerb,0.0,2020-06,6929.28
348,2020-06-01,Biotin,Vitamin,178,38.39,6833.42,0.14,2,UK,Walmart,0.011235955056179775,2020-06,6767.3892
349,2020-06-01,Green Tea Extract,Fat Burner,155,37.63,5832.65,0.09,2,Canada,iHerb,0.012903225806451613,2020-06,5764.1633999999995
350,2020-06-01,Iron Supplement,Mineral,135,19.26,2600.1,0.07,0,Canada,Walmart,0.0,2020-06,2600.1
351,2020-06-01,Electrolyte Powder,Hydration,137,24.29,3327.73,0.23,4,USA,Amazon,0.029197080291970802,2020-06,3252.9168
352,2020-06-08,Whey Protein,Protein,152,28.73,4366.96,0.2,1,UK,Amazon,0.006578947368421052,2020-06,4343.976
353,2020-06-08,Vitamin C,Vitamin,130,52.26,6793.8,0.2,0,USA,Walmart,0.0,2020-06,6793.8
354,2020-06-08,Fish Oil,Omega,156,20.91,3261.96,0.22,1,USA,Amazon,0.00641025641025641,2020-06,3245.6502
355,2020-06-08,Multivitamin,Vitamin,141,53.53,7547.73,0.2,2,Canada,Walmart,0.014184397163120567,2020-06,7462.081999999999
356,2020-06-08,Pre-Workout,Performance,159,32.92,5234.28,0.09,0,Canada,iHerb,0.0,2020-06,5234.28
357,2020-06-08,BCAA,Amino Acid,149,12.0,1788.0,0.07,0,UK,iHerb,0.0,2020-06,1788.0
358,2020-06-08,Creatine,Performance,140,33.4,4676.0,0.12,2,USA,Walmart,0.014285714285714285,2020-06,4617.216
359,2020-06-08,Zinc,Mineral,136,31.5,4284.0,0.15,7,USA,Walmart,0.051470588235294115,2020-06,4096.575
360,2020-06-08,Collagen Peptides,Protein,160,51.38,8220.8,0.04,0,USA,Walmart,0.0,2020-06,8220.8
361,2020-06-08,Magnesium,Mineral,138,35.53,4903.14,0.15,3,Canada,iHerb,0.021739130434782608,2020-06,4812.538500000001
362,2020-06-08,Ashwagandha,Herbal,150,12.51,1876.5,0.01,1,Canada,Amazon,0.006666666666666667,2020-06,1864.1151
363,2020-06-08,Melatonin,Sleep Aid,148,18.03,2668.44,0.01,1,UK,Amazon,0.006756756756756757,2020-06,2650.5903
364,2020-06-08,Biotin,Vitamin,140,46.23,6472.2,0.03,2,UK,Walmart,0.014285714285714285,2020-06,6382.5138
365,2020-06-08,Green Tea Extract,Fat Burner,142,28.99,4116.58,0.2,1,USA,Amazon,0.007042253521126761,2020-06,4093.388
366,2020-06-08,Iron Supplement,Mineral,159,48.64,7733.76,0.06,2,Canada,Amazon,0.012578616352201259,2020-06,7642.3168000000005
367,2020-06-08,Electrolyte Powder,Hydration,152,29.37,4464.24,0.02,0,USA,iHerb,0.0,2020-06,4464.24
368,2020-06-15,Whey Protein,Protein,163,48.76,7947.88,0.06,1,UK,iHerb,0.006134969325153374,2020-06,7902.0456
369,2020-06-15,Vitamin C,Vitamin,156,23.27,3630.12,0.15,2,USA,iHerb,0.01282051282051282,2020-06,3590.5609999999997
370,2020-06-15,Fish Oil,Omega,143,57.36,8202.48,0.22,2,Canada,Amazon,0.013986013986013986,2020-06,8112.9983999999995
371,2020-06-15,Multivitamin,Vitamin,142,58.17,8260.14,0.0,2,UK,Walmart,0.014084507042253521,2020-06,8143.799999999999
372,2020-06-15,Pre-Workout,Performance,158,59.51,9402.58,0.08,1,UK,Walmart,0.006329113924050633,2020-06,9347.8308
373,2020-06-15,BCAA,Amino Acid,129,23.05,2973.45,0.09,2,Canada,Walmart,0.015503875968992248,2020-06,2931.499
374,2020-06-15,Creatine,Performance,174,28.63,4981.62,0.23,0,Canada,Walmart,0.0,2020-06,4981.62
375,2020-06-15,Zinc,Mineral,130,39.76,5168.8,0.04,4,Canada,Walmart,0.03076923076923077,2020-06,5016.1216
376,2020-06-15,Collagen Peptides,Protein,148,22.33,3304.84,0.12,2,USA,Amazon,0.013513513513513514,2020-06,3265.5392
377,2020-06-15,Magnesium,Mineral,159,38.89,6183.51,0.23,3,UK,iHerb,0.018867924528301886,2020-06,6093.6741
378,2020-06-15,Ashwagandha,Herbal,160,10.34,1654.4,0.05,2,USA,iHerb,0.0125,2020-06,1634.7540000000001
379,2020-06-15,Melatonin,Sleep Aid,147,54.23,7971.81,0.22,3,USA,Walmart,0.02040816326530612,2020-06,7844.911800000001
380,2020-06-15,Biotin,Vitamin,143,23.58,3371.94,0.05,0,USA,iHerb,0.0,2020-06,3371.94
381,2020-06-15,Green Tea Extract,Fat Burner,144,51.55,7423.2,0.03,2,Canada,iHerb,0.013888888888888888,2020-06,7323.193
382,2020-06-15,Iron Supplement,Mineral,151,34.64,5230.64,0.07,2,UK,Walmart,0.013245033112582781,2020-06,5166.2096
383,2020-06-15,Electrolyte Powder,Hydration,148,15.83,2342.84,0.14,3,USA,Walmart,0.02027027027027027,2020-06,2301.9986000000004
384,2020-06-22,Whey Protein,Protein,144,42.93,6181.92,0.23,2,Canada,iHerb,0.013888888888888888,2020-06,6115.8078000000005
385,2020-06-22,Vitamin C,Vitamin,152,54.92,8347.84,0.1,1,UK,Amazon,0.006578947368421052,2020-06,8298.412
386,2020-06-22,Fish Oil,Omega,162,38.84,6292.08,0.12,0,UK,iHerb,0.0,2020-06,6292.08
387,2020-06-22,Multivitamin,Vitamin,127,46.94,5961.38,0.01,2,USA,iHerb,0.015748031496062992,2020-06,5868.4388
388,2020-06-22,Pre-Workout,Performance,151,18.63,2813.13,0.14,1,USA,Walmart,0.006622516556291391,2020-06,2797.1082
389,2020-06-22,BCAA,Amino Acid,174,59.18,10297.32,0.06,5,UK,iHerb,0.028735632183908046,2020-06,10019.173999999999
390,2020-06-22,Creatine,Performance,148,12.52,1852.96,0.01,2,UK,Amazon,0.013513513513513514,2020-06,1828.1704
391,2020-06-22,Zinc,Mineral,148,40.7,6023.6,0.06,2,UK,Amazon,0.013513513513513514,2020-06,5947.084000000001
392,2020-06-22,Collagen Peptides,Protein,145,51.03,7399.35,0.12,1,Canada,Walmart,0.006896551724137931,2020-06,7354.4436000000005
393,2020-06-22,Magnesium,Mineral,145,26.41,3829.45,0.05,0,UK,iHerb,0.0,2020-06,3829.45
394,2020-06-22,Ashwagandha,Herbal,149,52.05,7755.45,0.06,1,Canada,iHerb,0.006711409395973154,2020-06,7706.523
395,2020-06-22,Melatonin,Sleep Aid,162,29.23,4735.26,0.11,1,UK,Walmart,0.006172839506172839,2020-06,4709.2453000000005
396,2020-06-22,Biotin,Vitamin,173,56.69,9807.37,0.17,2,UK,iHerb,0.011560693641618497,2020-06,9713.2646
397,2020-06-22,Green Tea Extract,Fat Burner,147,42.82,6294.54,0.24,1,USA,iHerb,0.006802721088435374,2020-06,6261.9968
398,2020-06-22,Iron Supplement,Mineral,158,30.88,4879.04,0.03,2,UK,iHerb,0.012658227848101266,2020-06,4819.1328
399,2020-06-22,Electrolyte Powder,Hydration,174,13.84,2408.16,0.09,2,UK,iHerb,0.011494252873563218,2020-06,2382.9712
400,2020-06-29,Whey Protein,Protein,146,50.73,7406.58,0.15,1,Canada,Walmart,0.00684931506849315,2020-06,7363.4595
401,2020-06-29,Vitamin C,Vitamin,141,27.74,3911.34,0.1,2,Canada,Amazon,0.014184397163120567,2020-06,3861.4080000000004
402,2020-06-29,Fish Oil,Omega,156,29.76,4642.56,0.05,0,USA,Amazon,0.0,2020-06,4642.56
403,2020-06-29,Multivitamin,Vitamin,163,30.96,5046.48,0.04,3,USA,Amazon,0.018404907975460124,2020-06,4957.3152
404,2020-06-29,Pre-Workout,Performance,152,35.12,5338.24,0.18,4,USA,iHerb,0.02631578947368421,2020-06,5223.0464
405,2020-06-29,BCAA,Amino Acid,139,56.72,7884.08,0.23,2,UK,Walmart,0.014388489208633094,2020-06,7796.7312
406,2020-06-29,Creatine,Performance,155,47.62,7381.1,0.13,2,Canada,iHerb,0.012903225806451613,2020-06,7298.2412
407,2020-06-29,Zinc,Mineral,147,51.22,7529.34,0.04,3,UK,Walmart,0.02040816326530612,2020-06,7381.8264
408,2020-06-29,Collagen Peptides,Protein,151,31.57,4767.07,0.09,3,Canada,iHerb,0.019867549668874173,2020-06,4680.8839
409,2020-06-29,Magnesium,Mineral,141,34.2,4822.2,0.13,1,Canada,Amazon,0.0070921985815602835,2020-06,4792.446
410,2020-06-29,Ashwagandha,Herbal,153,11.96,1829.88,0.07,0,UK,Amazon,0.0,2020-06,1829.88
411,2020-06-29,Melatonin,Sleep Aid,146,27.29,3984.34,0.17,2,UK,Amazon,0.0136986301369863,2020-06,3939.0386000000003
412,2020-06-29,Biotin,Vitamin,176,49.16,8652.16,0.07,5,Canada,iHerb,0.028409090909090908,2020-06,8423.566
413,2020-06-29,Green Tea Extract,Fat Burner,156,16.02,2499.12,0.23,0,Canada,Walmart,0.0,2020-06,2499.12
414,2020-06-29,Iron Supplement,Mineral,154,25.36,3905.44,0.14,1,Canada,iHerb,0.006493506493506494,2020-06,3883.6304
415,2020-06-29,Electrolyte Powder,Hydration,136,30.91,4203.76,0.19,3,Canada,Amazon,0.022058823529411766,2020-06,4128.648700000001
416,2020-07-06,Whey Protein,Protein,129,15.01,1936.29,0.0,2,UK,iHerb,0.015503875968992248,2020-07,1906.27
417,2020-07-06,Vitamin C,Vitamin,154,21.69,3340.26,0.01,3,Canada,Walmart,0.01948051948051948,2020-07,3275.8407
